日付,時刻,コード,会社名,表題（リンク_TDnet）,表題（リンク_ローカル）,キーワード,ヒットページ数,記述されているページ,分類,URL（生）
20260210,15:30,6626,SEMITEC,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260129541359.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/6626_1530_SEMITEC_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",需要が低,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260129541359.pdf
20260210,15:30,6728,アルバック,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553956.pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/6728_1530_アルバック_2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結).pdf"", ""2026年6月期 第2四半期(中間期)決算短信〔日本基準〕(連結)"")",増産,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210553956.pdf
20260210,15:30,6753,シャープ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553738.pdf"", ""2025年度 第3四半期 決算"")","=HYPERLINK(""pdf_tmp/20260210/6753_1530_シャープ_2025年度 第3四半期 決算.pdf"", ""2025年度 第3四半期 決算"")",大幅,1,9,その他,https://www.release.tdnet.info/inbs/140120260210553738.pdf
20260210,15:30,6763,帝通工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553000.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/6763_1530_帝通工_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",想定以上,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210553000.pdf
20260210,15:30,6763,帝通工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210552996.pdf"", ""2026年3月期通期業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/6763_1530_帝通工_2026年3月期通期業績予想の修正に関するお知らせ.pdf"", ""2026年3月期通期業績予想の修正に関するお知らせ"")",想定以上,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260210552996.pdf
20260210,14:50,6772,コスモス電,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554143.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/6772_1450_コスモス電_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",需要回復 需要が低,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210554143.pdf
20260210,16:00,6775,TBグループ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120251215519566.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/6775_1600_TBグループ_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅 需要の回復 悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120251215519566.pdf
20260210,15:30,6794,フォスター電,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553818.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/6794_1530_フォスター電_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格交渉 計画を上,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210553818.pdf
20260210,15:30,6820,アイコム,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552338.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/6820_1530_アイコム_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",需要が低,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260209552338.pdf
20260210,15:00,6848,東亜ディーケーケー,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260126538598.pdf"", ""業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/6848_1500_東亜ディーケーケー_業績予想の修正に関するお知らせ.pdf"", ""業績予想の修正に関するお知らせ"")",大幅 計画を下,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260126538598.pdf
20260210,15:30,6850,チノー,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550597.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/6850_1530_チノー_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅 需要が増 需要が低 悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206550597.pdf
20260210,15:30,6862,ミナトHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552534.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/6862_1530_ミナトHD_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",価格転嫁,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209552534.pdf
20260210,16:00,6899,ASTI,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260128540018.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/6899_1600_ASTI_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",悪化 レアアース,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260128540018.pdf
20260210,15:00,6969,松尾電機,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260123537886.pdf"", ""2026年3月期 第3四半期 決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260210/6969_1500_松尾電機_2026年3月期 第3四半期 決算短信〔日本基準〕(非連結).pdf"", ""2026年3月期 第3四半期 決算短信〔日本基準〕(非連結)"")",需要が増,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260123537886.pdf
20260210,14:30,7003,三井E&S,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553040.pdf"", ""2026年3月期期末配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/7003_1430_三井E&S_2026年3月期期末配当予想の修正に関するお知らせ.pdf"", ""2026年3月期期末配当予想の修正に関するお知らせ"")",上方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260210553040.pdf
20260210,14:30,7003,三井E&S,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553034.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/7003_1430_三井E&S_2026年3月期通期連結業績予想の修正に関するお知らせ.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")",上方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260210553034.pdf
20260210,17:00,7129,ミアヘルサHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210552980.pdf"", ""特別損失(減損損失)の計上及び2026年3月期通期連結業績予想の修正(上方修正)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/7129_1700_ミアヘルサHD_特別損失(減損損失)の計上及び2026年3月期通期連結業績予想の修正(上方修正)に関するお知らせ.pdf"", ""特別損失(減損損失)の計上及び2026年3月期通期連結業績予想の修正(上方修正)に関するお知らせ"")",上方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260210552980.pdf
20260210,15:30,7226,極東開,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554033.pdf"", ""2026年3月期  第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7226_1530_極東開_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期  第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210554033.pdf
20260210,16:00,7235,東ラヂエタ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553331.pdf"", ""2026年3月期  第3四半期決算 補足説明資料"")","=HYPERLINK(""pdf_tmp/20260210/7235_1600_東ラヂエタ_2026年3月期 第3四半期決算 補足説明資料.pdf"", ""2026年3月期  第3四半期決算 補足説明資料"")",大幅,1,3,説明資料,https://www.release.tdnet.info/inbs/140120260210553331.pdf
20260210,15:00,7246,プレス工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548845.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7246_1500_プレス工_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",需要が低,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260205548845.pdf
20260210,15:00,7246,プレス工,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548872.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/7246_1500_プレス工_2026年3月期通期連結業績予想の修正に関するお知らせ.pdf"", ""2026年3月期通期連結業績予想の修正に関するお知らせ"")",上方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260205548872.pdf
20260210,13:30,7261,マツダ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260203546197.pdf"", ""2026年3月期 第3四半期決算 プレゼンテーション資料"")","=HYPERLINK(""pdf_tmp/20260210/7261_1330_マツダ_2026年3月期 第3四半期決算 プレゼンテーション資料.pdf"", ""2026年3月期 第3四半期決算 プレゼンテーション資料"")",計画を上,1,26,その他,https://www.release.tdnet.info/inbs/140120260203546197.pdf
20260210,15:30,7317,G-松屋R&D,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550060.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7317_1530_G-松屋R&D_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206550060.pdf
20260210,15:30,7318,G-セレンディップ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553116.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7318_1530_G-セレンディップ_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210553116.pdf
20260210,12:00,7359,G-東京通信G,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552340.pdf"", ""業績予想の上方修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/7359_1200_G-東京通信G_業績予想の上方修正に関するお知らせ.pdf"", ""業績予想の上方修正に関するお知らせ"")",上方修正,1,1,その他,https://www.release.tdnet.info/inbs/140120260209552340.pdf
20260210,15:30,7367,セルム,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553353.pdf"", ""2026年3月期第3四半期決算説明資料"")","=HYPERLINK(""pdf_tmp/20260210/7367_1530_セルム_2026年3月期第3四半期決算説明資料.pdf"", ""2026年3月期第3四半期決算説明資料"")",上方修正,1,29,説明資料,https://www.release.tdnet.info/inbs/140120260210553353.pdf
20260210,15:30,7521,ムサシ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548966.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7521_1530_ムサシ_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260205548966.pdf
20260210,15:30,7521,ムサシ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260205548976.pdf"", ""業績予想ならびに配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/7521_1530_ムサシ_業績予想ならびに配当予想の修正に関するお知らせ.pdf"", ""業績予想ならびに配当予想の修正に関するお知らせ"")",大幅,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260205548976.pdf
20260210,14:00,7525,リックス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260204546744.pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260210/7525_1400_リックス_2026年3月期 第3四半期決算短信[日本基準](連結).pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")",増産 値上 需要が低,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260204546744.pdf
20260210,15:30,7552,ハピネット,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552596.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7552_1530_ハピネット_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209552596.pdf
20260210,12:00,7561,ハークスレイ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552271.pdf"", ""2026年3月期第3四半期(FY26Q3)決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260210/7561_1200_ハークスレイ_2026年3月期第3四半期(FY26Q3)決算補足説明資料.pdf"", ""2026年3月期第3四半期(FY26Q3)決算補足説明資料"")",大幅,1,9,説明資料,https://www.release.tdnet.info/inbs/140120260209552271.pdf
20260210,15:30,7616,コロワイド,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551510.pdf"", ""2026年3月期 第3四半期決算短信〔IFRS〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7616_1530_コロワイド_2026年3月期 第3四半期決算短信〔IFRS〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔IFRS〕(連結)"")",価格転嫁 値上,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260209551510.pdf
20260210,15:30,7628,オーハシテクニカ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554123.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7628_1530_オーハシテクニカ_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",価格改定 シェア拡大,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210554123.pdf
20260210,15:00,7637,白銅,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260123537774.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7637_1500_白銅_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",需要回復,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260123537774.pdf
20260210,15:00,7637,白銅,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552585.pdf"", ""業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/7637_1500_白銅_業績予想の修正に関するお知らせ.pdf"", ""業績予想の修正に関するお知らせ"")",価格転嫁,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260209552585.pdf
20260210,15:30,7739,キヤノン電子,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552245.pdf"", ""個別業績と前期実績値との差異に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/7739_1530_キヤノン電子_個別業績と前期実績値との差異に関するお知らせ.pdf"", ""個別業績と前期実績値との差異に関するお知らせ"")",悪化,1,1,その他,https://www.release.tdnet.info/inbs/140120260209552245.pdf
20260210,15:30,7739,キヤノン電子,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552231.pdf"", ""個別決算における特別損失の計上に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/7739_1530_キヤノン電子_個別決算における特別損失の計上に関するお知らせ.pdf"", ""個別決算における特別損失の計上に関するお知らせ"")",悪化,1,1,その他,https://www.release.tdnet.info/inbs/140120260209552231.pdf
20260210,14:00,7800,アミファ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552103.pdf"", ""2026年9月期第1四半期決算短信〔日本基準〕(非連結)"")","=HYPERLINK(""pdf_tmp/20260210/7800_1400_アミファ_2026年9月期第1四半期決算短信〔日本基準〕(非連結).pdf"", ""2026年9月期第1四半期決算短信〔日本基準〕(非連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209552103.pdf
20260210,15:30,7868,広済堂HD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552611.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7868_1530_広済堂HD_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格転嫁,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209552611.pdf
20260210,15:30,7898,ウッドワン,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260123537687.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7898_1530_ウッドワン_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",需要が増,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260123537687.pdf
20260210,15:30,7932,ニッピ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260206550041.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/7932_1530_ニッピ_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",価格改定 悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260206550041.pdf
20260210,15:30,7942,JSP,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553979.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)(公認会計士等による期中レビューの完了)"")","=HYPERLINK(""pdf_tmp/20260210/7942_1530_JSP_2026年3月期 第3四半期決算短信〔日本基準〕(連結)(公認会計士等による期中レビューの完了).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)(公認会計士等による期中レビューの完了)"")",需要回復,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260210553979.pdf
20260210,15:00,7963,興研,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553721.pdf"", ""2025年12月期 決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260210/7963_1500_興研_2025年12月期 決算短信[日本基準](連結).pdf"", ""2025年12月期 決算短信[日本基準](連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210553721.pdf
20260210,15:30,8037,カメイ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552001.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/8037_1530_カメイ_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格転嫁 値上,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260209552001.pdf
20260210,16:00,8088,岩谷産,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552402.pdf"", ""業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/8088_1600_岩谷産_業績予想の修正に関するお知らせ.pdf"", ""業績予想の修正に関するお知らせ"")",下方修正 悪化,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260209552402.pdf
20260210,15:30,8093,極東貿易,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552758.pdf"", ""2026年3月期通期業績予想および配当予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/8093_1530_極東貿易_2026年3月期通期業績予想および配当予想の修正に関するお知らせ.pdf"", ""2026年3月期通期業績予想および配当予想の修正に関するお知らせ"")",上方修正,1,1,予想の修正,https://www.release.tdnet.info/inbs/140120260209552758.pdf
20260210,15:30,8097,三愛オブリ,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260202545085.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/8097_1530_三愛オブリ_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",悪化,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260202545085.pdf
20260210,15:30,8105,BitcoinJPN,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260123537677.pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/8105_1530_BitcoinJPN_2026年3月期第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260123537677.pdf
20260210,16:00,8131,ミツウロコGHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552208.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/8131_1600_ミツウロコGHD_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",悪化,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260209552208.pdf
20260210,13:30,8337,千葉興銀,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553005.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/8337_1330_千葉興銀_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",価格転嫁,1,5,決算短信,https://www.release.tdnet.info/inbs/140120260210553005.pdf
20260210,13:30,8337,千葉興銀,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552167.pdf"", ""2026年3月期業績予想の修正に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/8337_1330_千葉興銀_2026年3月期業績予想の修正に関するお知らせ.pdf"", ""2026年3月期業績予想の修正に関するお知らせ"")",上方修正,1,2,予想の修正,https://www.release.tdnet.info/inbs/140120260209552167.pdf
20260210,13:00,8399,琉球銀,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209551692.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/8399_1300_琉球銀_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",需要回復,1,16,決算短信,https://www.release.tdnet.info/inbs/140120260209551692.pdf
20260210,14:30,8600,トモニHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260130543948.pdf"", ""令和8年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/8600_1430_トモニHD_令和8年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""令和8年3月期 第3四半期決算短信〔日本基準〕(連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260130543948.pdf
20260210,17:15,8783,abc,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554550.pdf"", ""第三者割当による新株式及び第19回新株予約権の発行に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/8783_1715_abc_第三者割当による新株式及び第19回新株予約権の発行に関するお知らせ.pdf"", ""第三者割当による新株式及び第19回新株予約権の発行に関するお知らせ"")",大幅,1,29,その他,https://www.release.tdnet.info/inbs/140120260210554550.pdf
20260210,15:30,9060,日ロジテム,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260209552561.pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")","=HYPERLINK(""pdf_tmp/20260210/9060_1530_日ロジテム_2026年3月期 第3四半期決算短信〔日本基準〕(連結).pdf"", ""2026年3月期 第3四半期決算短信〔日本基準〕(連結)"")",上方修正,1,6,決算短信,https://www.release.tdnet.info/inbs/140120260209552561.pdf
20260210,15:30,9075,福山運,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553357.pdf"", ""2026年3月期第3四半期 決算補足説明資料"")","=HYPERLINK(""pdf_tmp/20260210/9075_1530_福山運_2026年3月期第3四半期 決算補足説明資料.pdf"", ""2026年3月期第3四半期 決算補足説明資料"")",大幅,1,6,説明資料,https://www.release.tdnet.info/inbs/140120260210553357.pdf
20260210,15:30,9076,セイノーHD,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260107530133.pdf"", ""2026年3月期第3四半期決算説明会資料"")","=HYPERLINK(""pdf_tmp/20260210/9076_1530_セイノーHD_2026年3月期第3四半期決算説明会資料.pdf"", ""2026年3月期第3四半期決算説明会資料"")",大幅,1,15,その他,https://www.release.tdnet.info/inbs/140120260107530133.pdf
20260210,14:30,9085,中央バス,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260130542531.pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")","=HYPERLINK(""pdf_tmp/20260210/9085_1430_中央バス_2026年3月期 第3四半期決算短信[日本基準](連結).pdf"", ""2026年3月期 第3四半期決算短信[日本基準](連結)"")",需要が増,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260130542531.pdf
20260210,16:00,9211,G-エフ・コード,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553638.pdf"", ""AIスクール事業運営 株式会社AI ONEの株式取得について(補足説明資料)"")","=HYPERLINK(""pdf_tmp/20260210/9211_1600_G-エフ・コード_AIスクール事業運営 株式会社AI ONEの株式取得について(補足説明資料).pdf"", ""AIスクール事業運営 株式会社AI ONEの株式取得について(補足説明資料)"")",大幅,1,9,説明資料,https://www.release.tdnet.info/inbs/140120260210553638.pdf
20260210,16:00,9211,G-エフ・コード,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210553634.pdf"", ""株式会社AI ONEの株式の取得(子会社化)に関するお知らせ"")","=HYPERLINK(""pdf_tmp/20260210/9211_1600_G-エフ・コード_株式会社AI ONEの株式の取得(子会社化)に関するお知らせ.pdf"", ""株式会社AI ONEの株式の取得(子会社化)に関するお知らせ"")",大幅,1,1,その他,https://www.release.tdnet.info/inbs/140120260210553634.pdf
20260210,15:30,9227,G-マイクロ波化学,"=HYPERLINK(""https://www.release.tdnet.info/inbs/140120260210554093.pdf"", ""2026年6月期 第3四半期決算短信[日本基準](非連結)"")","=HYPERLINK(""pdf_tmp/20260210/9227_1530_G-マイクロ波化学_2026年6月期 第3四半期決算短信[日本基準](非連結).pdf"", ""2026年6月期 第3四半期決算短信[日本基準](非連結)"")",大幅,1,4,決算短信,https://www.release.tdnet.info/inbs/140120260210554093.pdf
